버스_id,출발시간,도착시간,출발정류장,도착정류장,lat_x,lon_x,lat_y,lon_y,type
34,7:41:54,7:48:11,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
34,7:48:11,7:54:28,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
35,7:30,7:45:24,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
35,7:45:24,7:56:54,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
35,7:56:54,8:03:11,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
35,8:03:11,8:09:28,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
36,7:45,8:00:24,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
36,8:00:24,8:11:54,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
36,8:11:54,8:18:11,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
36,8:18:11,8:24:28,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
37,8:00,8:15:24,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
37,8:15:24,8:26:54,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
37,8:26:54,8:33:11,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
37,8:33:11,8:39:28,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
38,8:15,8:30:24,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
38,8:30:24,8:41:54,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
38,8:41:54,8:48:11,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
38,8:48:11,8:54:28,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
39,8:30,8:45:24,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
39,8:45:24,8:56:54,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
39,8:56:54,9:03:11,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
39,9:03:11,9:09:28,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
40,8:45,9:00:24,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
40,9:00:24,9:11:54,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
40,9:11:54,9:18:11,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
40,9:18:11,9:24:28,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
41,9:00,9:15:24,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
41,9:15:24,9:26:54,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
41,9:26:54,9:33:11,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
41,9:33:11,9:39:28,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
42,9:15,9:30:24,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
42,9:30:24,9:41:54,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
42,9:41:54,9:48:11,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
42,9:48:11,9:54:28,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
43,9:30,9:45:24,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
43,9:45:24,9:56:54,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
43,9:56:54,10:03:11,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
43,10:03:11,10:09:28,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
